# 
# Header Description:
# 
# Version: v3.0.6.4 Platform: 13 Manufacturer: OPPO Model: CPH2371
# 
# Raw,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos
# 
# UncalAccel,utcTimeMillis,elapsedRealtimeNanos,UncalAccelXMps2,UncalAccelYMps2,UncalAccelZMps2,BiasXMps2,BiasYMps2,BiasZMps2
# 
# Accel,utcTimeMillis,elapsedRealtimeNanos,AccelXMps2,AccelYMps2,AccelZMps2
# 
# UncalGyro,utcTimeMillis,elapsedRealtimeNanos,UncalGyroXRadPerSec,UncalGyroYRadPerSec,UncalGyroZRadPerSec,DriftXRadPerSec,DriftYRadPerSec,DriftZRadPerSec
# 
# Gyro,utcTimeMillis,elapsedRealtimeNanos,GyroXRadPerSec,GyroYRadPerSec,GyroZRadPerSec
# 
# UncalMag,utcTimeMillis,elapsedRealtimeNanos,UncalMagXMicroT,UncalMagYMicroT,UncalMagZMicroT,BiasXMicroT,BiasYMicroT,BiasZMicroT
# 
# Mag,utcTimeMillis,elapsedRealtimeNanos,MagXMicroT,MagYMicroT,MagZMicroT
# 
# OrientationDeg,utcTimeMillis,elapsedRealtimeNanos,yawDeg,rollDeg,pitchDeg
# 
# Fix,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
# Status,UnixTimeMillis,SignalCount,SignalIndex,ConstellationType,Svid,CarrierFrequencyHz,Cn0DbHz,AzimuthDegrees,ElevationDegrees,UsedInFix,HasAlmanacData,HasEphemerisData,BasebandCn0DbHz
# 
# Agc,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,AgcDb,CarrierFrequencyHz,ConstellationType
# 
Raw,1726562484999,78491000000,18,49.46642258641948,-1410597624508999936,0.0,49.46642258641948,-2825.1324235661637,0.0,0,6,0.0,47,204088876058377,396,24.799999237060547,-689.0704345703125,0.14999,16,-57077.845140619705,0.004900000058114529,1561097980,,,,0,5.820915495147606,5,6.0,24.799999237060547,0.0,0.0,0.9136022751533619,66.7128,I,
Raw,1726562484999,78491000000,18,49.46642258641948,-1410597624508999936,0.0,49.46642258641948,-2825.1324235661637,0.0,0,21,0.0,16431,204102916801922,487,19.0,-1211.547037946374,0.14999,24,-91557.07250294721,0.009999999776482582,1575420030,,,,0,0.0,6,6.0,19.0,0.0,0.0,6.4595171180072155,66.7128,C,
Raw,1726562484999,78491000000,18,49.46642258641948,-1410597624508999936,0.0,49.46642258641948,-2825.1324235661637,0.0,0,39,0.0,47,204088872212051,487,20.167999267578125,-689.149658203125,0.14999,16,-56710.87857454367,0.009999999776482582,1561097980,,,,0,0.7154653930814845,5,6.0,20.167999267578125,0.0,0.0,0.9136022751533619,66.7128,I,
Raw,1726562484999,78491000000,18,49.46642258641948,-1410597624508999936,0.0,49.46642258641948,-2825.1324235661637,0.0,0,29,0.0,16905,204088917362886,797,17.479000091552734,-575.2544555664062,0.14999,16,-54524.17811301191,0.02250000089406967,1561097980,,,,0,0.0,5,6.0,17.479000091552734,0.0,0.0,0.9136022751533619,66.7128,I,
Raw,1726562484999,78491000000,18,49.46642258641948,-1410597624508999936,0.0,49.46642258641948,-2825.1324235661637,0.0,0,16,0.0,16905,204088872786392,396,24.024999618530273,-681.8276977539062,0.14999,16,-60369.06081533482,0.004900000058114529,1561097980,,,,0,2.916291576058349,5,6.0,24.024999618530273,0.0,0.0,0.9136022751533619,66.7128,I,
Raw,1726562484999,78491000000,18,49.46642258641948,-1410597624508999936,0.0,49.46642258641948,-2825.1324235661637,0.0,0,1,0.0,16431,204102929352919,235,28.486000061035156,-1122.566534213984,0.14999,17,-88069.9625230442,0.0008999999845400453,1575420030,,,,0,9.668492469088022,1,6.0,28.486000061035156,0.0,0.0,0.0,66.7128,C,
Raw,1726562484999,78491000000,18,49.46642258641948,-1410597624508999936,0.0,49.46642258641948,-2825.1324235661637,0.0,0,29,0.0,47,204102915935424,396,21.100000381469727,-786.4932271925489,0.14999,28,-65066.306155006765,0.004900000058114529,1575420030,,,,0,0.9379773923896848,6,6.0,21.100000381469727,0.0,0.0,6.4595171180072155,66.7128,C,
Raw,1726562484999,78491000000,18,49.46642258641948,-1410597624508999936,0.0,49.46642258641948,-2825.1324235661637,0.0,0,7,0.0,16905,204088868536082,797,13.199999809265137,-1037.3612060546875,0.14999,16,-73902.04018688892,0.02250000089406967,1561097980,,,,0,0.0,5,6.0,13.199999809265137,0.0,0.0,0.9136022751533619,66.7128,I,
Raw,1726562484999,78491000000,18,49.46642258641948,-1410597624508999936,0.0,49.46642258641948,-2825.1324235661637,0.0,0,3,0.0,32995,42084925427544,487,20.100000381469727,-1161.4608048073567,0.14999,16,-88792.8616919378,0.009999999776482582,1604812540,,,,0,0.0,3,6.0,20.100000381469727,0.0,0.0,-12.027613923822102,66.7128,C,
Raw,1726562484999,78491000000,18,49.46642258641948,-1410597624508999936,0.0,49.46642258641948,-2825.1324235661637,0.0,0,12,0.0,17,706675,797,0.0,-206.83715625313837,0.14999,16,-26412.61076373264,0.02250000089406967,1601437440,,,,0,0.0,3,6.0,17.0,0.0,0.0,-12.027613923822102,66.7128,C,
Raw,1726562484999,78491000000,18,49.46642258641948,-1410597624508999936,0.0,49.46642258641948,-2825.1324235661637,0.0,0,13,0.0,17,9548,487,0.0,-731.236974696078,0.14999,16,-60843.42499818198,0.009999999776482582,1600875010,,,,0,0.0,3,6.0,19.0,0.0,0.0,-12.027613923822102,66.7128,C,
Raw,1726562484999,78491000000,18,49.46642258641948,-1410597624508999936,0.0,49.46642258641948,-2825.1324235661637,0.0,0,18,0.0,32995,42084926066248,487,0.0,-716.0123517238472,0.14999,16,-66698.4688070867,0.009999999776482582,1600312450,,,,0,0.0,3,6.0,18.0,0.0,0.0,-12.027613923822102,66.7128,C,
Raw,1726562484999,78491000000,18,49.46642258641948,-1410597624508999936,0.0,49.46642258641948,-2825.1324235661637,0.0,0,2,0.0,17,446762,487,0.0,-960.6470586476397,0.14999,16,-77429.20952439838,0.009999999776482582,1599750020,,,,0,0.0,3,6.0,18.0,0.0,0.0,-12.027613923822102,66.7128,C,
Raw,1726562484999,78491000000,18,49.46642258641948,-1410597624508999936,0.0,49.46642258641948,-2825.1324235661637,0.0,0,17,0.0,32995,42084926419380,797,18.141000747680664,-332.7798078978501,0.14999,16,-37125.04155333717,0.02250000089406967,1604249980,,,,0,0.0,3,6.0,18.141000747680664,0.0,0.0,-12.027613923822102,66.7128,C,
Raw,1726562484999,78491000000,18,49.46642258641948,-1410597624508999936,0.0,49.46642258641948,-2825.1324235661637,0.0,0,14,0.0,32995,42084930539844,396,0.0,-1506.5961690555891,0.14999,16,-108053.28563745551,0.004900000058114529,1598062460,,,,0,5.070069647289188,3,6.0,21.0,0.0,0.0,-12.027613923822102,66.7128,C,
Raw,1726562484999,78491000000,18,49.46642258641948,-1410597624508999936,0.0,49.46642258641948,-2825.1324235661637,0.0,0,26,0.0,16431,204102930386417,235,28.52199935913086,-1145.4462821125173,0.14999,17,-91951.88138241635,0.0008999999845400453,1575420030,,,,0,9.718411512454146,1,6.0,28.52199935913086,0.0,0.0,0.0,66.7128,C,
Raw,1726562484999,78491000000,18,49.46642258641948,-1410597624508999936,0.0,49.46642258641948,-2825.1324235661637,0.0,0,21,0.0,47,204102924975837,396,23.945999145507812,-811.42727333908,0.14999,16,-67037.87784670442,0.004900000058114529,1575420030,,,,0,3.5218251811136247,1,6.0,23.945999145507812,0.0,0.0,0.0,66.7128,C,
Raw,1726562484999,78491000000,18,49.46642258641948,-1410597624508999936,0.0,49.46642258641948,-2825.1324235661637,0.0,0,2,0.0,47,204102923329045,316,24.32200050354004,-987.3905689068071,0.14999,16,-78600.40425057827,0.002025000052526593,1575420030,,,,0,4.0633307329720445,1,6.0,24.32200050354004,0.0,0.0,0.0,66.7128,C,
Raw,1726562484999,78491000000,18,49.46642258641948,-1410597624508999936,0.0,49.46642258641948,-2825.1324235661637,0.0,0,13,0.0,47,204088880551668,487,24.02899932861328,-858.8256225585938,0.14999,16,-70154.8885670315,0.009999999776482582,1561097980,,,,0,2.789949135584499,5,6.0,24.02899932861328,0.0,0.0,0.9136022751533619,66.7128,I,
Raw,1726562484999,78491000000,18,49.46642258641948,-1410597624508999936,0.0,49.46642258641948,-2825.1324235661637,0.0,0,36,0.0,16905,204088922470753,396,24.600000381469727,-1344.1251220703125,0.14999,20,-99200.45576572584,0.004900000058114529,1561097980,,,,0,5.593523198885234,5,6.0,24.600000381469727,0.0,0.0,0.9136022751533619,66.7128,I,
Raw,1726562484999,78491000000,18,49.46642258641948,-1410597624508999936,0.0,49.46642258641948,-2825.1324235661637,0.0,0,8,0.0,16905,204088877036120,396,22.1299991607666,-799.9151000976562,0.14999,16,-65682.41002126949,0.004900000058114529,1561097980,,,,0,0.3861031039077325,5,6.0,22.1299991607666,0.0,0.0,0.9136022751533619,66.7128,I,
Raw,1726562484999,78491000000,18,49.46642258641948,-1410597624508999936,0.0,49.46642258641948,-2825.1324235661637,0.0,0,9,0.0,16905,204088876367639,316,28.0049991607666,-695.9722900390625,0.14999,17,-57715.51534312618,0.002025000052526593,1561097980,,,,0,11.005802695165858,5,6.0,28.0049991607666,0.0,0.0,0.9136022751533619,66.7128,I,
Raw,1726562484999,78491000000,18,49.46642258641948,-1410597624508999936,0.0,49.46642258641948,-2825.1324235661637,0.0,0,20,0.0,47,204088922750341,74,30.100000381469727,-990.0389404296875,0.14999,17,-78966.72403136411,0.0006249999860301614,1561097980,,,,0,12.139346516454133,5,6.0,30.100000381469727,0.0,0.0,0.9136022751533619,66.7128,I,
Raw,1726562484999,78491000000,18,49.46642258641948,-1410597624508999936,0.0,49.46642258641948,-2825.1324235661637,0.0,0,16,0.0,16431,204102923882604,396,21.48699951171875,-1438.8994743538963,0.14999,16,-105033.875832222,0.004900000058114529,1575420030,,,,0,1.6594847012952783,1,6.0,21.48699951171875,0.0,0.0,0.0,66.7128,C,
Raw,1726562484999,78491000000,18,49.46642258641948,-1410597624508999936,0.0,49.46642258641948,-2825.1324235661637,0.0,0,27,0.0,47,204102914576119,487,18.5,-824.676656141331,0.14999,24,-67483.80700635145,0.009999999776482582,1575420030,,,,0,0.0,6,6.0,18.5,0.0,0.0,6.4595171180072155,66.7128,C,
Raw,1726562484999,78491000000,18,49.46642258641948,-1410597624508999936,0.0,49.46642258641948,-2825.1324235661637,0.0,0,37,0.0,16905,204088918007304,316,23.5,-348.8415222167969,0.14999,16,-40509.660339210684,0.002025000052526593,1561097980,,,,0,4.196796842866819,5,6.0,23.5,0.0,0.0,0.9136022751533619,66.7128,I,
Raw,1726562484999,78491000000,18,49.46642258641948,-1410597624508999936,0.0,49.46642258641948,-2825.1324235661637,0.0,0,33,0.0,47,204102919463975,316,22.700000762939453,-713.7738660100904,0.14999,25,-59485.32799318401,0.002025000052526593,1575420030,,,,0,3.105655061349704,6,6.0,22.700000762939453,0.0,0.0,6.4595171180072155,66.7128,C,
Raw,1726562484999,78491000000,18,49.46642258641948,-1410597624508999936,0.0,49.46642258641948,-2825.1324235661637,0.0,0,38,0.0,16905,204088874427741,487,19.200000762939453,-740.445556640625,0.14999,16,-63607.19108856322,0.009999999776482582,1561097980,,,,0,0.0,5,6.0,19.200000762939453,0.0,0.0,0.9136022751533619,66.7128,I,
Raw,1726562484999,78491000000,18,49.46642258641948,-1410597624508999936,0.0,49.46642258641948,-2825.1324235661637,0.0,0,32,0.0,16905,204088915768794,797,16.799999237060547,-667.7421875,0.14999,16,-58588.7395117317,0.02250000089406967,1561097980,,,,0,0.0,5,6.0,16.799999237060547,0.0,0.0,0.9136022751533619,66.7128,I,
Raw,1726562484999,78491000000,18,49.46642258641948,-1410597624508999936,0.0,49.46642258641948,-2825.1324235661637,0.0,0,10,0.0,16905,204088869439255,797,12.5,-994.0794067382812,0.14999,16,-73379.72167623046,0.02250000089406967,1561097980,,,,0,0.0,5,6.0,12.5,0.0,0.0,0.9136022751533619,66.7128,I,
Raw,1726562484999,78491000000,18,49.46642258641948,-1410597624508999936,0.0,49.46642258641948,-2825.1324235661637,0.0,0,26,0.0,16431,204102915743850,487,16.299999237060547,-367.426280243695,0.14999,24,-42687.41891247202,0.009999999776482582,1575420030,,,,0,0.0,6,6.0,16.299999237060547,0.0,0.0,6.4595171180072155,66.7128,C,
Raw,1726562484999,78491000000,18,49.46642258641948,-1410597624508999936,0.0,49.46642258641948,-2825.1324235661637,0.0,0,19,0.0,16905,204088918066661,487,19.56999969482422,-1196.7569580078125,0.14999,16,-90565.46751475512,0.009999999776482582,1561097980,,,,0,0.8755784915717437,5,6.0,19.56999969482422,0.0,0.0,0.9136022751533619,66.7128,I,
Status,1726562485000,66,0,1,31,1575420030,28.90,336.0,70.0,1,0,0,28.9
Status,1726562485000,66,1,1,26,1575420030,31.90,135.0,53.0,1,0,0,31.9
Status,1726562485000,66,2,1,21,1575420030,25.00,266.0,40.0,1,0,0,25.0
Status,1726562485000,66,3,1,28,1575420030,29.50,22.0,40.0,1,0,0,29.5
Status,1726562485000,66,4,1,10,1575420030,24.90,117.0,38.0,1,0,0,24.9
Status,1726562485000,66,5,1,2,1575420030,25.70,286.0,31.0,1,0,0,25.7
Status,1726562485000,66,6,1,16,1575420030,21.50,174.0,29.0,1,0,0,21.5
Status,1726562485000,66,7,1,32,1575420030,24.10,51.0,22.0,1,0,0,24.1
Status,1726562485000,66,8,1,3,1575420030,0.00,326.0,9.0,0,0,0,0.0
Status,1726562485000,66,9,1,27,1575420030,0.00,190.0,8.0,0,0,0,0.0
Status,1726562485000,66,10,1,4,1575420030,0.00,285.0,5.0,0,0,0,0.0
Status,1726562485000,66,11,1,23,1575420030,0.00,134.0,4.0,0,0,0,0.0
Status,1726562485000,66,12,1,8,1575420030,0.00,220.0,3.0,0,0,0,0.0
Status,1726562485000,66,13,1,25,1575420030,0.00,44.0,2.0,0,0,0,0.0
Status,1726562485000,66,14,2,134,1575420030,0.00,0.0,0.0,0,0,0,0.0
Status,1726562485000,66,15,2,129,1575420030,0.00,0.0,0.0,0,0,0,0.0
Status,1726562485000,66,16,2,130,1575420030,0.00,0.0,0.0,0,0,0,0.0
Status,1726562485000,66,17,1,1,1575420030,28.10,0.0,0.0,0,0,0,28.1
Status,1726562485000,66,18,3,13,1602000000,19.90,70.0,65.0,1,0,0,19.9
Status,1726562485000,66,19,3,14,1602000000,19.00,187.0,39.0,1,0,0,19.0
Status,1726562485000,66,20,3,2,1602000000,18.00,44.0,28.0,1,0,0,18.0
Status,1726562485000,66,21,3,17,1602000000,18.90,224.0,24.0,1,0,0,18.9
Status,1726562485000,66,22,3,12,1602000000,18.20,34.0,23.0,1,0,0,18.2
Status,1726562485000,66,23,3,18,1602000000,20.40,277.0,23.0,1,0,0,20.4
Status,1726562485000,66,24,3,3,1602000000,17.60,347.0,22.0,1,0,0,17.6
Status,1726562485000,66,25,3,1,1602000000,0.00,91.0,10.0,0,0,0,0.0
Status,1726562485000,66,26,3,19,1602000000,0.00,314.0,6.0,0,0,0,0.0
Status,1726562485000,66,27,3,24,1602000000,0.00,177.0,3.0,0,0,0,0.0
Status,1726562485000,66,28,6,33,1575420030,24.20,258.0,53.0,1,0,0,24.2
Status,1726562485000,66,29,6,21,1575420030,22.20,147.0,43.0,1,0,0,22.2
Status,1726562485000,66,30,6,26,1575420030,19.00,185.0,37.0,1,0,0,19.0
Status,1726562485000,66,31,6,29,1575420030,21.80,12.0,37.0,1,0,0,21.8
Status,1726562485000,66,32,6,27,1575420030,16.30,77.0,34.0,1,0,0,16.3
Status,1726562485000,66,33,6,19,1575420030,18.40,317.0,30.0,1,0,0,18.4
Status,1726562485000,66,34,6,12,1575420030,0.00,312.0,17.0,0,0,0,0.0
Status,1726562485000,66,35,6,7,1575420030,0.00,63.0,11.0,0,0,0,0.0
Status,1726562485000,66,36,5,46,1561097980,0.00,98.0,79.0,0,0,0,0.0
Status,1726562485000,66,37,5,56,1561097980,0.00,67.0,77.0,0,0,0,0.0
Status,1726562485000,66,38,5,2,1561097980,0.00,148.0,75.0,0,0,0,0.0
Status,1726562485000,66,39,5,60,1561097980,0.00,169.0,75.0,0,0,0,0.0
Status,1726562485000,66,40,5,13,1561097980,26.20,115.0,67.0,1,0,0,26.2
Status,1726562485000,66,41,5,5,1561097980,0.00,241.0,65.0,0,0,0,0.0
Status,1726562485000,66,42,5,9,1561097980,28.00,3.0,60.0,1,0,0,28.0
Status,1726562485000,66,43,5,8,1561097980,24.90,127.0,52.0,1,0,0,24.9
Status,1726562485000,66,44,5,3,1561097980,0.00,109.0,49.0,0,0,0,0.0
Status,1726562485000,66,45,5,61,1561097980,0.00,109.0,49.0,0,0,0,0.0
Status,1726562485000,66,46,5,6,1561097980,24.80,17.0,48.0,1,0,0,24.8
Status,1726562485000,66,47,5,20,1561097980,30.00,35.0,46.0,1,0,0,30.0
Status,1726562485000,66,48,5,16,1561097980,24.10,21.0,41.0,1,0,0,24.1
Status,1726562485000,66,49,5,36,1561097980,24.60,207.0,39.0,1,0,0,24.6
Status,1726562485000,66,50,5,38,1561097980,19.00,134.0,38.0,1,0,0,19.0
Status,1726562485000,66,51,5,39,1561097980,20.20,26.0,33.0,1,0,0,20.2
Status,1726562485000,66,52,5,37,1561097980,19.60,41.0,28.0,1,0,0,19.6
Status,1726562485000,66,53,5,19,1561097980,19.60,335.0,27.0,1,0,0,19.6
Status,1726562485000,66,54,5,10,1561097980,15.10,151.0,23.0,1,0,0,15.1
Status,1726562485000,66,55,5,7,1561097980,13.20,139.0,22.0,1,0,0,13.2
Status,1726562485000,66,56,5,29,1561097980,17.40,231.0,21.0,1,0,0,17.4
Status,1726562485000,66,57,5,32,1561097980,16.80,95.0,20.0,1,0,0,16.8
Status,1726562485000,66,58,5,59,1561097980,0.00,96.0,18.0,0,0,0,0.0
Status,1726562485000,66,59,5,1,1561097980,0.00,96.0,14.0,0,0,0,0.0
Status,1726562485000,66,60,5,30,1561097980,0.00,177.0,12.0,0,0,0,0.0
Status,1726562485000,66,61,5,40,1561097980,0.00,132.0,10.0,0,0,0,0.0
Status,1726562485000,66,62,5,35,1561097980,0.00,284.0,5.0,0,0,0,0.0
Status,1726562485000,66,63,4,196,1575420030,0.00,82.0,41.0,0,0,0,0.0
Status,1726562485000,66,64,4,199,1575420030,0.00,58.0,19.0,0,0,0,0.0
Status,1726562485000,66,65,4,194,1575420030,0.00,79.0,17.0,0,0,0,0.0
Fix,GPS,12.9368216667,77.5418650000,770.7,1.9168255,2.2,291.44,1726562486000,2.0,30.8,125092780000000,21.5,0,,,
Fix,FLP,12.9368204000,77.5418680000,770.7,1.9206035,2.2,290.98492,1726562486646,2.0,30.8,125092780000000,21.5,0,,,
Raw,1726562485999,79491000000,18,50.250564278602496,-1410597624508999936,0.0,50.250564278602496,-2825.3443834602444,0.0,0,31,0.0,16431,204103932724089,235,28.913999557495117,-655.0094051384561,0.14999,17,-54989.40843613278,0.0008999999845400453,1575420030,,,,0,10.202430296451757,1,6.0,28.913999557495117,0.0,0.0,0.0,66.7128,C,
Raw,1726562485999,79491000000,18,50.250564278602496,-1410597624508999936,0.0,50.250564278602496,-2825.3443834602444,0.0,0,10,0.0,16431,204103927101148,316,24.8799991607666,-517.7415102661512,0.14999,16,-44159.05790851826,0.002025000052526593,1575420030,,,,0,4.838964501464681,1,6.0,24.8799991607666,0.0,0.0,0.0,66.7128,C,
Raw,1726562485999,79491000000,18,50.250564278602496,-1410597624508999936,0.0,50.250564278602496,-2825.3443834602444,0.0,0,28,0.0,16431,204103926404062,235,29.533000946044922,-334.1147595692472,0.14999,17,-29451.446535257695,0.0008999999845400453,1575420030,,,,0,10.968003896092737,1,6.0,29.533000946044922,0.0,0.0,0.0,66.7128,C,
Raw,1726562485999,79491000000,18,50.250564278602496,-1410597624508999936,0.0,50.250564278602496,-2825.3443834602444,0.0,0,32,0.0,47,204103921025941,396,24.072999954223633,-707.4377742904647,0.14999,16,-59549.56207012201,0.004900000058114529,1575420030,,,,0,3.6728879389225435,1,6.0,24.072999954223633,0.0,0.0,0.0,66.7128,C,
Raw,1726562485999,79491000000,18,50.250564278602496,-1410597624508999936,0.0,50.250564278602496,-2825.3443834602444,0.0,0,6,0.0,47,204089876060671,396,24.809999465942383,-687.052978515625,0.14999,17,-57765.25770555109,0.004900000058114529,1561097980,,,,0,6.04250633003168,5,6.0,24.809999465942383,0.0,0.0,1.756505244797761,66.7128,I,
Raw,1726562485999,79491000000,18,50.250564278602496,-1410597624508999936,0.0,50.250564278602496,-2825.3443834602444,0.0,0,21,0.0,16431,204103916805968,396,22.200000762939453,-1213.1571937353988,0.14999,25,-92769.11725565568,0.004900000058114529,1575420030,,,,0,2.4414419191339363,6,6.0,22.200000762939453,0.0,0.0,10.793405477305258,66.7128,C,
Raw,1726562485999,79491000000,18,50.250564278602496,-1410597624508999936,0.0,50.250564278602496,-2825.3443834602444,0.0,0,39,0.0,47,204089872214349,396,20.15399932861328,-688.6973266601562,0.14999,16,-57400.01507600535,0.004900000058114529,1561097980,,,,0,0.0,5,6.0,20.15399932861328,0.0,0.0,1.756505244797761,66.7128,I,
Raw,1726562485999,79491000000,18,50.250564278602496,-1410597624508999936,0.0,50.250564278602496,-2825.3443834602444,0.0,0,29,0.0,16905,204089917364812,797,17.43000030517578,-577.5806274414062,0.14999,16,-55099.84112134609,0.02250000089406967,1561097980,,,,0,0.0,5,6.0,17.43000030517578,0.0,0.0,1.756505244797761,66.7128,I,
Raw,1726562485999,79491000000,18,50.250564278602496,-1410597624508999936,0.0,50.250564278602496,-2825.3443834602444,0.0,0,16,0.0,16905,204089872788666,316,24.08799934387207,-681.439208984375,0.14999,17,-61050.41313896059,0.002025000052526593,1561097980,,,,0,6.469417294244528,5,6.0,24.08799934387207,0.0,0.0,1.756505244797761,66.7128,I,
Raw,1726562485999,79491000000,18,50.250564278602496,-1410597624508999936,0.0,50.250564278602496,-2825.3443834602444,0.0,0,1,0.0,16431,204103929356665,235,28.113000869750977,-1122.9592007477954,0.14999,21,-89192.67924274146,0.0008999999845400453,1575420030,,,,0,9.17937984750413,1,6.0,28.113000869750977,0.0,0.0,0.0,66.7128,C,
Raw,1726562485999,79491000000,18,50.250564278602496,-1410597624508999936,0.0,50.250564278602496,-2825.3443834602444,0.0,0,29,0.0,47,204103915938049,396,21.799999237060547,-786.277660141332,0.14999,25,-65853.00866569167,0.004900000058114529,1575420030,,,,0,1.8462852263781464,6,6.0,21.799999237060547,0.0,0.0,10.793405477305258,66.7128,C,
Raw,1726562485999,79491000000,18,50.250564278602496,-1410597624508999936,0.0,50.250564278602496,-2825.3443834602444,0.0,0,7,0.0,16905,204089868539541,797,13.199999809265137,-1037.9415283203125,0.14999,16,-74939.32282181583,0.02250000089406967,1561097980,,,,0,0.0,5,6.0,13.199999809265137,0.0,0.0,1.756505244797761,66.7128,I,
Raw,1726562485999,79491000000,18,50.250564278602496,-1410597624508999936,0.0,50.250564278602496,-2825.3443834602444,0.0,0,3,0.0,32995,42085925431416,487,19.899999618530273,-1161.1843320215837,0.14999,16,-89953.68450449382,0.009999999776482582,1604812540,,,,0,0.0,3,6.0,19.899999618530273,0.0,0.0,-6.650850889018712,66.7128,C,
Raw,1726562485999,79491000000,18,50.250564278602496,-1410597624508999936,0.0,50.250564278602496,-2825.3443834602444,0.0,0,12,0.0,17,707357,487,0.0,-207.629017466591,0.14999,16,-26619.313934004032,0.009999999776482582,1601437440,,,,0,0.0,3,6.0,19.0,0.0,0.0,-6.650850889018712,66.7128,C,
Raw,1726562485999,79491000000,18,50.250564278602496,-1410597624508999936,0.0,50.250564278602496,-2825.3443834602444,0.0,0,13,0.0,17,11985,487,0.0,-732.0331374793112,0.14999,16,-61574.33558562732,0.009999999776482582,1600875010,,,,0,0.0,3,6.0,20.0,0.0,0.0,-6.650850889018712,66.7128,C,
Raw,1726562485999,79491000000,18,50.250564278602496,-1410597624508999936,0.0,50.250564278602496,-2825.3443834602444,0.0,0,18,0.0,32995,42085926068674,487,0.0,-717.7278088359018,0.14999,16,-67415.2032864801,0.009999999776482582,1600312450,,,,0,0.0,3,6.0,20.0,0.0,0.0,-6.650850889018712,66.7128,C,
Raw,1726562485999,79491000000,18,50.250564278602496,-1410597624508999936,0.0,50.250564278602496,-2825.3443834602444,0.0,0,2,0.0,17,449961,487,0.0,-958.6419381783298,0.14999,16,-78388.03741804426,0.009999999776482582,1599750020,,,,0,0.0,3,6.0,18.0,0.0,0.0,-6.650850889018712,66.7128,C,
Raw,1726562485999,79491000000,18,50.250564278602496,-1410597624508999936,0.0,50.250564278602496,-2825.3443834602444,0.0,0,17,0.0,32995,42085926420490,797,18.218000411987305,-334.2746622468891,0.14999,16,-37457.85825634132,0.02250000089406967,1604249980,,,,0,0.0,3,6.0,18.218000411987305,0.0,0.0,-6.650850889018712,66.7128,C,
Raw,1726562485999,79491000000,18,50.250564278602496,-1410597624508999936,0.0,50.250564278602496,-2825.3443834602444,0.0,0,14,0.0,32995,42085930544871,487,0.0,-1506.2239969560576,0.14999,16,-109560.72763235727,0.009999999776482582,1598062460,,,,0,0.0,3,6.0,19.0,0.0,0.0,-6.650850889018712,66.7128,C,
Raw,1726562485999,79491000000,18,50.250564278602496,-1410597624508999936,0.0,50.250564278602496,-2825.3443834602444,0.0,0,26,0.0,16431,204103930390234,74,31.875,-1145.7243821919535,0.14999,17,-93097.39540664894,0.0006249999860301614,1575420030,,,,0,13.779006876745125,1,6.0,31.875,0.0,0.0,0.0,66.7128,C,
Raw,1726562485999,79491000000,18,50.250564278602496,-1410597624508999936,0.0,50.250564278602496,-2825.3443834602444,0.0,0,21,0.0,47,204103924978548,316,25.01799964904785,-810.9734675295355,0.14999,16,-67849.10697193664,0.002025000052526593,1575420030,,,,0,5.054506321788523,1,6.0,25.01799964904785,0.0,0.0,0.0,66.7128,C,
Raw,1726562485999,79491000000,18,50.250564278602496,-1410597624508999936,0.0,50.250564278602496,-2825.3443834602444,0.0,0,2,0.0,47,204103923332343,396,25.68899917602539,-987.7994958862922,0.14999,17,-79587.64101012918,0.004900000058114529,1575420030,,,,0,5.982420117133003,1,6.0,25.68899917602539,0.0,0.0,0.0,66.7128,C,
