Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
FLP,12.9284523,77.5199256,752.8999633789062,2.0045424,8.876,285.9111,1730968876691,0.4866136,45.0,1732733953980657,2.5833378,0,,,
FLP,12.9284533,77.5199232,752.8999633789062,1.3427513,8.867,282.65173,1730968877158,0.5864216,45.0,1732734420847849,2.5833378,0,,,
GPS,12.9284579214,77.5199158955,734.0,1.24,5.0,276.1,1730968876000,0.79,9.9,1732734953231887,8.0,0,,,
FLP,12.9284558,77.519916,752.8999633789062,1.2456228,8.779,280.19415,1730968877691,0.47089973,45.0,1732734953231887,2.5933304,0,,,
FLP,12.9284568,77.5199119,752.8999633789062,1.030309,8.703,275.14844,1730968878075,0.40562028,45.0,1732735337629425,2.5933304,0,,,
FLP,12.9284582,77.5199061,752.8999633789062,0.7183077,8.68,258.1511,1730968878918,0.38877982,45.0,1732736180236425,2.5933304,0,,,
FLP,12.9284575,77.5199031,752.8999633789062,0.6725868,8.717,244.05658,1730968879558,0.40419447,45.0,1732736821244770,2.5933304,0,,,
GPS,12.9284484498,77.5199007243,733.0,1.73,5.0,210.4,1730968878000,0.87,10.9,1732736951790578,8.0,0,,,
FLP,12.9284452,77.5198995,752.8999633789062,1.0602382,8.764,207.98688,1730968880356,0.5425077,45.0,1732737618959885,2.6133158,0,,,
GPS,12.9284347454,77.5198952761,733.0,2.09,5.0,196.8,1730968879000,0.8,8.5,1732737945744346,8.0,0,,,
FLP,12.9284392,77.5198966,752.8999633789062,1.5772446,8.762,198.78976,1730968880683,0.45296612,45.0,1732737945744346,2.6232555,0,,,
FLP,12.9284319,77.5198941,752.8999633789062,1.8134898,8.763,195.49715,1730968881057,0.54141366,45.0,1732738320437769,2.6232555,0,,,
FLP,12.9284182,77.5198911,752.8999633789062,1.9633758,8.798,191.89441,1730968881736,0.5409505,45.0,1732738998433884,2.6232555,0,,,
GPS,12.9283942189,77.519876752,732.0,2.81,5.0,189.5,1730968881000,0.6,5.7,1732739952996691,8.0,0,,,
FLP,12.9283953,77.5198784,752.8999633789062,2.8045216,8.424,189.01704,1730968882689,0.6,5.7,1732739952996691,2.643328,0,,,
GPS,12.9283660557,77.5198659394,732.0,2.9199998,5.0,185.9,1730968882000,0.68,6.2,1732740951674844,7.0,0,,,
FLP,12.9283668,77.5198672,752.8999633789062,2.9189317,8.0,185.00851,1730968883689,0.68,6.2,1732740951674844,2.6533148,0,,,
GPS,12.9283342883,77.5198559649,733.0,3.09,5.0,183.6,1730968883000,0.63,5.1,1732741956914305,7.0,0,,,
FLP,12.9283353,77.5198574,752.8999633789062,3.0888112,6.975,183.00352,1730968884693,0.63,5.1,1732741956914305,2.6633673,0,,,
GPS,12.9282628745,77.5198438112,734.0,3.8,4.5,183.5,1730968885000,0.71,4.5,1732743954251150,7.0,0,,,
FLP,12.9282644,77.5198448,752.8999633789062,3.7969031,5.604,183.00201,1730968886692,0.71,4.5,1732743954251150,2.6833405,0,,,
GPS,12.9282347113,77.5198392849,734.0,2.6799998,4.5,183.9,1730968886000,0.85,7.0,1732744958306495,7.0,0,,,
FLP,12.928234,77.5198399,752.8999633789062,2.6938767,4.75,182.98695,1730968887696,0.85,7.0,1732744958306495,2.693381,0,,,
GPS,12.9282119544,77.5198303163,735.0,2.27,5.0,192.1,1730968887000,0.72,8.4,1732745960157072,7.0,0,,,
FLP,12.9282117,77.5198316,752.8999633789062,2.2738214,4.75,191.96024,1730968888698,0.72,8.4,1732745960157072,2.7033997,0,,,
GPS,12.928195484,77.519817492,735.0,1.62,5.5,202.4,1730968888000,0.76,10.4,1732746956462648,8.0,0,,,
FLP,12.9281948,77.5198193,752.8999633789062,1.6258131,4.9,201.90324,1730968889694,0.76,10.4,1732746956462648,2.7133627,0,,,
GPS,12.9282088,77.5195862,100.28238571364444,0.0,5.6999836,1.37109,1730968890725,,,1732747988103147,,1,,,
FLP,12.9282088,77.5195862,100.28238571364444,0.0,5.6999836,1.37109,1730968890725,,,1732747988103147,,1,,,
FLP,12.9282088,77.5195862,100.88867184560128,0.0,6.5623527,2.6924589,1730968890996,,,1732748258689531,,1,,,
FLP,12.9282088,77.5195862,101.89218690657664,0.0,6.5927544,0.5880133,1730968891272,,,1732748534678993,,1,,,
FLP,12.9282088,77.5195862,101.1040165682339,0.0,6.7336454,0.31348976,1730968891534,,,1732748796362877,,1,,,
GPS,12.9282135,77.5195743,101.97205765574624,1.3888888,5.8882055,293.65616,1730968891709,,,1732748972237762,,1,,,
FLP,12.9282135,77.5195743,101.97205765574624,1.3888888,5.8882055,293.65616,1730968891709,,,1732748972237762,,1,,,
FLP,12.9282135,77.5195743,101.86715374646494,1.3888888,5.773811,292.57562,1730968891979,,,1732749241967338,,1,,,
FLP,12.9282135,77.5195743,101.27654968154992,1.3888888,6.331921,292.59674,1730968892251,,,1732749514301646,,1,,,
FLP,12.9282135,77.5195743,101.4771608007418,1.3888888,5.9330525,292.13876,1730968892521,,,1732749783405607,,1,,,
GPS,12.9282182,77.5195623,101.25469543453268,1.3888888,6.4945216,292.63327,1730968892659,,,1732749921738453,,1,,,
FLP,12.9282182,77.5195623,101.84827529816955,1.3888888,6.446472,293.8061,1730968892801,,,1732750064119607,,1,,,
FLP,12.9282182,77.5195623,100.80241136348334,1.3888888,5.2361917,292.58194,1730968893077,,,1732750339918261,,1,,,
FLP,12.9282182,77.5195623,101.2838857658502,1.3888888,6.830176,293.85373,1730968893354,,,1732750617132722,,1,,,
GPS,12.9282182,77.5195623,100.10878190290886,1.3888888,6.845992,294.34012,1730968893631,,,1732750893803491,,1,,,
FLP,12.9282182,77.5195623,100.10878190290886,1.3888888,6.845992,294.34012,1730968893631,,,1732750893803491,,1,,,
FLP,12.9282229,77.5195503,101.18792810951814,1.3888888,6.1470194,294.75705,1730968893910,,,1732751173262529,,1,,,
FLP,12.9282229,77.5195503,100.58389709162282,1.3888888,6.3890495,293.89008,1730968894187,,,1732751450242260,,1,,,
FLP,12.9282229,77.5195503,100.69493396062003,1.3888888,6.748011,291.96933,1730968894458,,,1732751720769606,,1,,,
GPS,12.9282229,77.5195503,100.59966305788888,1.3888888,6.491015,294.11325,1730968894591,,,1732751853427606,,1,,,
FLP,12.9282324,77.5195263,101.89287666423265,2.7777777,6.5647717,292.2861,1730968894732,,,1732751994545413,,1,,,
FLP,12.9282324,77.5195263,101.39706617951352,2.7777777,6.4904284,292.08438,1730968894997,,,1732752259838644,,1,,,
