Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
FLP,12.9294078,77.5173502,717.0,3.896296,9.393,23.412367,1730973129059,0.5335292,45.0,1736988256618233,8.0,0,,,
GPS,12.9294572538,77.5173806213,716.0,4.44,5.0,31.2,1730973130000,0.88,4.4,1736989262913809,8.0,0,,,
FLP,12.9294499,77.5173734,716.0,4.04617,9.258,25.32428,1730973130065,0.49000272,45.0,1736989262913809,8.0,0,,,
GPS,12.9294977803,77.51741549,716.0,4.5,5.0,34.1,1730973131000,0.53,2.6,1736990252016616,7.0,0,,,
FLP,12.9294903,77.5174051,716.0,4.1950254,9.185,28.101603,1730973131055,0.41755113,45.0,1736990252016616,7.0,0,,,
GPS,12.9295355408,77.5174442399,716.0,4.46,5.0,34.5,1730973132000,0.62,3.7,1736991257143538,7.0,0,,,
FLP,12.9295306,77.5174357,716.0,4.2982435,9.053,30.084156,1730973132060,0.42303175,45.0,1736991257143538,7.0,0,,,
FLP,12.9295538,77.5174536,716.0,4.352246,8.947,31.527725,1730973132634,0.4414464,45.0,1736991831869269,7.0,0,,,
GPS,12.9295757739,77.5174687989,716.0,4.5899997,4.5,29.7,1730973133000,0.65,3.9,1736992253622845,7.0,0,,,
FLP,12.929569,77.5174657,716.0,4.3066225,8.934,32.80851,1730973133056,0.44881353,45.0,1736992253624175,7.0,0,,,
FLP,12.9295788,77.5174713,716.0,4.3986697,8.652,31.975435,1730973133258,0.45280862,45.0,1736992455024422,7.0,0,,,
GPS,12.9296182282,77.5174915139,715.0,4.5,4.5,27.0,1730973134000,0.53,3.0,1736993260481498,7.0,0,,,
FLP,12.9296127,77.5174892,715.0,4.470102,8.355,30.793257,1730973134063,0.37571698,45.0,1736993260481498,7.0,0,,,
GPS,12.9297006642,77.5175278075,713.0,4.1,4.5,23.1,1730973136000,0.68,4.8,1736995269915343,6.0,0,,,
FLP,12.9296947,77.5175283,713.0,4.388759,8.166,28.8392,1730973136072,0.41118038,45.0,1736995269915343,6.0,0,,,
FLP,12.9297191,77.5175375,713.0,4.34328,8.132,26.838171,1730973136640,0.43009615,45.0,1736995837336996,6.0,0,,,
GPS,12.9297453398,77.5175536238,713.0,4.35,4.5,29.2,1730973137000,0.78,5.3,1736996258486304,6.0,0,,,
FLP,12.929739,77.5175498,713.0,4.364342,7.942,27.46582,1730973137061,0.4289871,45.0,1736996258486304,6.0,0,,,
FLP,12.9297599,77.5175622,713.0,4.374431,7.853,28.012674,1730973137556,0.4289871,45.0,1736996753970496,6.0,0,,,
GPS,12.9297785321,77.5175802782,712.0,3.6,4.5,32.1,1730973138000,0.9,6.7,1736997258556226,6.0,0,,,
FLP,12.9297782,77.5175752,712.0,4.1523666,7.584,29.611158,1730973138061,0.4713775,45.0,1736997258556226,6.0,0,,,
FLP,12.9297864,77.5175814,712.0,4.0103807,7.647,30.502277,1730973138299,0.49627173,45.0,1736997496123072,6.0,0,,,
FLP,12.9298073,77.5175949,712.0,3.831879,7.674,31.116282,1730973138953,0.44586563,45.0,1736998150818341,6.0,0,,,
FLP,12.9298312,77.51761,712.0,3.7034855,7.723,31.28409,1730973139735,0.46798635,45.0,1736998932177225,6.0,0,,,
GPS,12.9298428632,77.5176076032,713.0,3.62,5.0,20.4,1730973140000,0.86,6.9,1736999260785340,6.0,0,,,
FLP,12.9298424,77.517613,713.0,3.715297,7.732,28.80836,1730973140063,0.47308582,45.0,1736999260785340,6.0,0,,,
FLP,12.9298589,77.5176187,713.0,3.7088852,7.742,26.916265,1730973140557,0.4908831,45.0,1736999754032071,6.0,0,,,
FLP,12.9298741,77.517624,713.0,3.6029356,7.753,25.762793,1730973141019,0.48548517,45.0,1737000216769186,6.0,0,,,
GPS,12.929877229,77.5176244508,713.0,3.81,5.0,23.3,1730973141000,0.78,6.1,1737000267091339,6.0,0,,,
GPS,12.929908284,77.5176441483,713.0,3.6799998,5.5,28.3,1730973142000,0.86,6.4,1737001254060416,7.0,0,,,
FLP,12.929907,77.5176415,713.0,3.6696587,7.966,25.948706,1730973142057,0.5404035,45.0,1737001254060416,7.0,0,,,
FLP,12.9299134,77.5176452,713.0,3.679789,8.163,26.401985,1730973142233,0.5404035,45.0,1737001430121031,7.0,0,,,
GPS,12.9299377464,77.5176661089,713.0,3.61,5.5,33.7,1730973143000,0.78,6.3,1737002260451684,6.0,0,,,
FLP,12.9299379,77.517663,713.0,3.6492877,8.389,28.30887,1730973143063,0.5102389,45.0,1737002260451684,6.0,0,,,
FLP,12.9299508,77.5176732,713.0,3.6291168,8.522,29.573473,1730973143491,0.5304344,45.0,1737002688931261,6.0,0,,,
